path	blob	bytes	lines	module	kind	last_commit	last_modified	author	commits_90d	tracked
jdempotent-api/src/main/java/br/com/sawcunhaos/foundation/jdempotent/api/KeySource.java	459cd6e	1382	37	jdempotent-api	codigo	e369e8a	2026-09-08	Samuel Cunha	1	1
jdempotent-api/src/test/java/br/com/sawcunhaos/foundation/jdempotent/api/ArchitectureTest.java	3a4ee88	2000	51	jdempotent-api	codigo	637f22c	2026-08-22	Samuel Cunha	1	1
jpa/pom.xml	a895fec	7498	192	jpa	build	677387c	2026-08-23	Samuel Cunha	1	1
jpa/src/main/java/br/com/sawcunhaos/foundation/jpa/SpecificationRepository.java	fedfdf0	3088	79	jpa	codigo	677387c	2026-08-23	Samuel Cunha	1	1
jpa/src/main/java/br/com/sawcunhaos/foundation/jpa/entity/BaseEntity.java	fb72b46	1284	49	jpa	codigo	e4b2bf4	2026-09-08	Samuel Cunha	2	1
jpa/src/main/java/br/com/sawcunhaos/foundation/jpa/hibernate/JacksonCustomJsonFormatMapper.java	71f7c06	2679	76	jpa	codigo	677387c	2026-08-23	Samuel Cunha	1	1
jpa/src/main/java/br/com/sawcunhaos/foundation/jpa/liquibase/BaseLiquibaseProperties.java	d3b6217	11889	449	jpa	codigo	677387c	2026-08-23	Samuel Cunha	1	1
privacy/.jqwik-database	711006c	4	1	privacy	nao_classificado	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/AGENTS.md	3b07f6a	744	16	privacy	doc	60d4a74	2026-08-29	Samuel Cunha	1	1
privacy/README.md	0765027	13010	348	privacy	doc	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/pom.xml	0b9e1f5	9675	248	privacy	build	d12da41	2026-08-22	Samuel Cunha	2	1
privacy/src/jmh/java/br/com/sawcunhaos/foundation/privacy/jmh/MaskingEngineBenchmark.java	dd4e6ad	2813	77	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/DataMaskingService.java	036abc1	2476	82	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/SanitizationBodyComponent.java	a219567	1185	40	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/SanitizationHeadersComponent.java	2828156	1450	47	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/config/BuiltinPackLoader.java	1c64491	6422	166	privacy	codigo	28f9fca	2026-06-14	Samuel Cunha	1	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/config/PrivacyConfig.java	9df4d31	7004	240	privacy	codigo	28f9fca	2026-06-14	Samuel Cunha	1	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/config/PrivacyConfigException.java	c018077	1003	33	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/config/PrivacyConfigLoader.java	10f9660	12124	279	privacy	codigo	28f9fca	2026-06-14	Samuel Cunha	1	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/config/ReDoSGuard.java	eab9609	2885	66	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/core/AhoCorasick.java	f42ddeb	4716	139	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/core/DocumentValidators.java	1f8644b	4884	149	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/core/JsonMasker.java	846cf4a	3107	94	privacy	codigo	d12da41	2026-08-22	Samuel Cunha	1	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/core/MaskStrategies.java	cac990b	5666	148	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/core/MaskingEngine.java	0978e07	17199	412	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/crypto/JasyptCryptoKeyProvider.java	42da6c7	2719	79	privacy	codigo	28f9fca	2026-06-14	Samuel Cunha	1	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/crypto/ScosCryptoKeyProvider.java	87b50f3	1491	45	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/crypto/ScosFieldCipher.java	7d7dbcc	4687	117	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/logback/ScosMaskingConverter.java	5d115dc	1600	41	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/logback/ScosMaskingConverterSupport.java	09a8514	3009	73	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/logback/ScosMaskingMdcConverter.java	ae3b75f	1870	53	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/model/DataMask.java	496bca9	5074	122	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/model/MaskStrategy.java	ed052f7	2966	76	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/specification/DataMaskingValues.java	5eedbfd	1761	60	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/spring/ScosPrivacyAutoConfiguration.java	7c88d12	6722	151	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/java/br/com/sawcunhaos/foundation/privacy/spring/ScosPrivacyProperties.java	5ea8aed	4408	133	privacy	codigo	28f9fca	2026-06-14	Samuel Cunha	1	1
privacy/src/main/resources/privacy-masking.yml	2ac872e	1671	49	privacy	config	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/resources/META-INF/additional-spring-configuration-metadata.json	7a1a5f7	1657	45	privacy	nao_classificado	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports	a328cd1	73	2	privacy	nao_classificado	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/resources/privacy-builtins/br.yml	a0d1df7	1240	48	privacy	config	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/resources/privacy-builtins/eu.yml	942650c	336	14	privacy	config	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/resources/privacy-builtins/generic.yml	4c71082	976	31	privacy	config	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/resources/privacy-builtins/in.yml	3350c8e	319	14	privacy	config	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/resources/privacy-builtins/uk.yml	778f9cd	337	14	privacy	config	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/main/resources/privacy-builtins/us.yml	4f2bb8b	565	24	privacy	config	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/test/java/br/com/sawcunhaos/foundation/privacy/config/BuiltinPackLoaderTest.java	a5b391b	1910	54	privacy	codigo	28f9fca	2026-06-14	Samuel Cunha	1	1
privacy/src/test/java/br/com/sawcunhaos/foundation/privacy/config/PrivacyConfigLoaderTest.java	42f079a	3802	124	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/test/java/br/com/sawcunhaos/foundation/privacy/config/PrivacyConfigSourceResolutionTest.java	df639aa	2310	71	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/test/java/br/com/sawcunhaos/foundation/privacy/config/ReDoSGuardTest.java	ccf305b	1046	35	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/test/java/br/com/sawcunhaos/foundation/privacy/core/DocumentValidatorsTest.java	2ddc1d8	1476	49	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/test/java/br/com/sawcunhaos/foundation/privacy/core/JsonMaskerTest.java	f56221e	3941	103	privacy	codigo	d12da41	2026-08-22	Samuel Cunha	1	1
privacy/src/test/java/br/com/sawcunhaos/foundation/privacy/core/MaskingEngineConcurrencyTest.java	4436403	2221	63	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/test/java/br/com/sawcunhaos/foundation/privacy/core/MaskingEngineTest.java	0c0d604	4873	129	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/test/java/br/com/sawcunhaos/foundation/privacy/core/MaskingInvariantPropertyTest.java	6dd5450	2866	80	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/test/java/br/com/sawcunhaos/foundation/privacy/core/StandaloneNoSpringTest.java	9aa2cd4	1493	52	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/test/java/br/com/sawcunhaos/foundation/privacy/crypto/ScosFieldCipherTest.java	5532860	1430	49	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/test/java/br/com/sawcunhaos/foundation/privacy/logback/ScosMaskingLogE2ETest.java	e1d4cc5	2214	64	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/test/java/br/com/sawcunhaos/foundation/privacy/spring/ScosPrivacyAutoConfigurationTest.java	78ce148	2319	69	privacy	codigo	68152a9	2026-05-30	Samuel Cunha	0	1
privacy/src/test/resources/test-masking-basic.yml	6b8dba6	629	30	privacy	config	68152a9	2026-05-30	Samuel Cunha	0	1
scripts/close_version.sh	2ac7253	649	23	_raiz	codigo	639e877	2026-02-15	Samuel Cunha	0	1
scripts/deploy.sh	fdcb398	842	29	_raiz	codigo	28f9fca	2026-06-14	Samuel Cunha	1	1
scripts/release.sh	616f310	6543	213	_raiz	codigo	28f9fca	2026-06-14	Samuel Cunha	1	1
scripts/starts_new_version.sh	ecc6f7e	1681	81	_raiz	codigo	639e877	2026-02-15	Samuel Cunha	0	1
scripts/validate-pr-target.sh	6d7bfed	1976	87	_raiz	codigo	28f9fca	2026-06-14	Samuel Cunha	1	1
scripts/validate-pr-template.sh	d0e28ad	2309	92	_raiz	codigo	28f9fca	2026-06-14	Samuel Cunha	1	1
spring/pom.xml	71a891e	6374	169	spring	build	035ea05	2026-08-22	Samuel Cunha	1	1
spring/src/main/java/br/com/sawcunhaos/foundation/spring/annotation/normalizestrings/NormalizeStrings.java	34ed67f	849	30	spring	codigo	035ea05	2026-08-22	Samuel Cunha	1	1
spring/src/main/java/br/com/sawcunhaos/foundation/spring/annotation/rules/ScosRule.java	73222c0	1049	36	spring	codigo	035ea05	2026-08-22	Samuel Cunha	1	1
spring/src/main/java/br/com/sawcunhaos/foundation/spring/annotation/rules/ScosRuleService.java	9e85e35	843	31	spring	codigo	035ea05	2026-08-22	Samuel Cunha	1	1
spring/src/main/java/br/com/sawcunhaos/foundation/spring/aspect/StringProcessingAspect.java	b3ccfc1	1552	45	spring	codigo	035ea05	2026-08-22	Samuel Cunha	1	1
spring/src/main/java/br/com/sawcunhaos/foundation/spring/enums/StringTransformRule.java	d8f4577	1651	62	spring	codigo	035ea05	2026-08-22	Samuel Cunha	1	1
spring/src/main/java/br/com/sawcunhaos/foundation/spring/listener/ScosOnStartupListener.java	0909e73	1496	43	spring	codigo	035ea05	2026-08-22	Samuel Cunha	1	1
spring/src/main/java/br/com/sawcunhaos/foundation/spring/specification/ScosStartupListener.java	976fafb	579	21	spring	codigo	035ea05	2026-08-22	Samuel Cunha	1	1
spring/src/test/java/br/com/sawcunhaos/foundation/spring/ArchitectureTest.java	8777668	1316	38	spring	codigo	035ea05	2026-08-22	Samuel Cunha	1	1
spring/src/test/java/br/com/sawcunhaos/foundation/spring/enums/StringTransformRuleTest.java	5de803b	1328	49	spring	codigo	035ea05	2026-08-22	Samuel Cunha	1	1
validation/pom.xml	e559c4d	8605	210	validation	build	3b4481f	2026-08-23	Samuel Cunha	2	1
validation/src/main/java/br/com/sawcunhaos/foundation/validation/taxidentifier/constraint/CnpjValidator.java	8d29f82	1605	41	validation	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation/src/main/java/br/com/sawcunhaos/foundation/validation/taxidentifier/constraint/CpfValidator.java	af79cb2	1594	41	validation	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation/src/main/java/br/com/sawcunhaos/foundation/validation/taxidentifier/constraint/TaxIdentifierValidator.java	8453fbc	1838	43	validation	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation/src/main/java/br/com/sawcunhaos/foundation/validation/valueobjects/Cnpj.java	b94234a	1704	59	validation	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation/src/main/java/br/com/sawcunhaos/foundation/validation/valueobjects/Cpf.java	103e986	1682	59	validation	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation/src/main/java/br/com/sawcunhaos/foundation/validation/valueobjects/Email.java	e75f5ae	1719	55	validation	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation/src/main/java/br/com/sawcunhaos/foundation/validation/valueobjects/TaxIdentifier.java	d2c639a	2070	62	validation	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation/src/main/java/br/com/sawcunhaos/foundation/validation/zipcode/constraint/ZipCodeValidator.java	10bd2d0	1372	41	validation	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation/src/main/resources/META-INF/validation-constraint-mappings.xml	ac7bfcc	1880	37	validation	config	764461b	2026-08-22	Samuel Cunha	1	1
validation/src/main/resources/META-INF/validation.xml	50a603b	1184	20	validation	config	764461b	2026-08-22	Samuel Cunha	1	1
validation/src/test/java/br/com/sawcunhaos/foundation/validation/taxidentifier/constraint/TaxIdentifierAnnotationsValidatorTest.java	e70aef2	3632	97	validation	codigo	594bbf8	2026-08-22	Samuel Cunha	1	1
validation/src/test/java/br/com/sawcunhaos/foundation/validation/valueobjects/CnpjTest.java	1bb1e8a	12475	357	validation	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation/src/test/java/br/com/sawcunhaos/foundation/validation/valueobjects/CpfTest.java	36471c0	10605	324	validation	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation/src/test/java/br/com/sawcunhaos/foundation/validation/valueobjects/EmailTest.java	197747f	9034	271	validation	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation/src/test/java/br/com/sawcunhaos/foundation/validation/valueobjects/TaxIdentifierTest.java	6e3ab7d	9014	257	validation	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation/src/test/java/br/com/sawcunhaos/foundation/validation/valueobjects/ValueObjectJacksonSerializationTest.java	8aa239d	2156	60	validation	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation/src/test/java/br/com/sawcunhaos/foundation/validation/zipcode/constraint/ZipCodeDTO.java	f8041d5	548	22	validation	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation/src/test/java/br/com/sawcunhaos/foundation/validation/zipcode/constraint/ZipCodeValidatorTest.java	fa33f25	2451	71	validation	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation-api/README.md	f94b6fc	1725	35	validation-api	doc	764461b	2026-08-22	Samuel Cunha	1	1
validation-api/pom.xml	19efbca	4320	119	validation-api	build	637f22c	2026-08-22	Samuel Cunha	1	1
validation-api/src/main/java/br/com/sawcunhaos/foundation/validation/api/CNPJ.java	6b1fc3e	1367	41	validation-api	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation-api/src/main/java/br/com/sawcunhaos/foundation/validation/api/CPF.java	e25ce2a	1365	41	validation-api	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation-api/src/main/java/br/com/sawcunhaos/foundation/validation/api/TaxIdentifier.java	253c379	1385	41	validation-api	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation-api/src/main/java/br/com/sawcunhaos/foundation/validation/api/ZipCode.java	7ff9bd9	1380	45	validation-api	codigo	764461b	2026-08-22	Samuel Cunha	1	1
validation-api/src/test/java/br/com/sawcunhaos/foundation/validation/api/ArchitectureTest.java	31ed166	2211	54	validation-api	codigo	764461b	2026-08-22	Samuel Cunha	1	1
web/AGENTS.md	9f8ae2c	588	11	web	doc	60d4a74	2026-08-29	Samuel Cunha	1	1
web/pom.xml	afa71df	9434	222	web	build	4dcab58	2026-08-29	Samuel Cunha	3	1
web/src/main/java/br/com/sawcunhaos/foundation/web/ExceptionsHandler.java	9e2f79b	16910	416	web	codigo	4dcab58	2026-08-29	Samuel Cunha	2	1
web/src/main/java/br/com/sawcunhaos/foundation/web/IpAddressExtractor.java	0db27c6	5889	201	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/JacksonXmlUtils.java	fecbcbf	1300	38	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/PaginationUtils.java	ba7faf9	3585	104	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/ScosJacksonConfig.java	448636f	1083	33	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/ScosResponseUtils.java	2c9b06a	1287	43	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/ScosWebErrorHandlerAutoConfiguration.java	3e6bc31	1610	44	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/annotation/ScosController.java	50aa882	1038	36	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/annotation/ScosRequestDELETE.java	ae9484f	1668	54	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/annotation/ScosRequestGET.java	d31fbe6	1706	53	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/annotation/ScosRequestMapping.java	788bf2f	1518	48	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/annotation/ScosRequestPATCH.java	81db5d4	1654	55	web	codigo	e4b2bf4	2026-09-08	Samuel Cunha	2	1
web/src/main/java/br/com/sawcunhaos/foundation/web/annotation/ScosRequestPOST.java	d6e03a3	1762	56	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/annotation/ScosRequestPUT.java	e48747c	1758	55	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/dto/request/ScosPaginationFilterDTO.java	67c7ea4	1158	45	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/dto/response/ScosPaginatedDTO.java	fcd2c0f	761	31	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/dto/response/ScosResponseDTO.java	3f7f31e	856	37	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/filter/LoggingFinalFilter.java	1043a91	3857	108	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/filter/LoggingInitialFilter.java	4604947	7094	190	web	codigo	3b4481f	2026-08-23	Samuel Cunha	2	1
web/src/main/java/br/com/sawcunhaos/foundation/web/filter/MultiReadHttpServletRequest.java	4001f92	2677	86	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/filter/ScosFilterProperties.java	8318181	1254	45	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/listener/ValidationAnnotationCountListener.java	afc5cb7	4718	100	web	codigo	4dcab58	2026-08-29	Samuel Cunha	2	1
web/src/main/java/br/com/sawcunhaos/foundation/web/message/ScosMessageSourceConfiguration.java	c17d615	3080	70	web	codigo	359836e	2026-08-29	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/model/ScosFieldError.java	33c73c2	2442	67	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/model/ScosProblemDetails.java	8af6c1c	4631	115	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/main/java/br/com/sawcunhaos/foundation/web/utils/ExceptionUtils.java	41a7089	1881	59	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports	7a9d0d5	141	2	web	nao_classificado	359836e	2026-08-29	Samuel Cunha	2	1
web/src/test/java/br/com/sawcunhaos/foundation/web/ExceptionsHandlerAccessDeniedTest.java	63cb808	2514	66	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/ExceptionsHandlerDomainDispatchTest.java	ea8cc2b	3923	97	web	codigo	4dcab58	2026-08-29	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/ExceptionsHandlerHandleExceptionInternalTest.java	3cdab8c	4227	93	web	codigo	4dcab58	2026-08-29	Samuel Cunha	2	1
web/src/test/java/br/com/sawcunhaos/foundation/web/ExceptionsHandlerInternalErrorTest.java	d3dfd36	2611	66	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/ExceptionsHandlerJackson3DeserializationTest.java	b0c8c99	9377	228	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/ExceptionsHandlerLogLevelTest.java	a2a7ed4	11691	295	web	codigo	4dcab58	2026-08-29	Samuel Cunha	2	1
web/src/test/java/br/com/sawcunhaos/foundation/web/ExceptionsHandlerMdcTest.java	11b83bf	3421	98	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/ExceptionsHandlerMethodNotImplementedTest.java	9db6b9d	2632	67	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/ExceptionsHandlerResolveTitleTest.java	cc3848a	4042	89	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/ExceptionsHandlerScosExceptionTest.java	e62a9ba	3287	75	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/ExceptionsHandlerValidationTest.java	9b43c0b	10045	209	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/PaginationUtilsTest.java	d8d6aab	5044	131	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/ScosWebErrorHandlerAutoConfigurationTest.java	06b6f54	2517	64	web	codigo	4dcab58	2026-08-29	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/TestBootConfiguration.java	c61f0a1	924	28	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/annotation/ScosRequestAnnotationCachingTest.java	70d1640	4819	121	web	codigo	5b76698	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/filter/LoggingFilterMaskingE2ETest.java	7599306	5448	132	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/filter/LoggingFinalFilterTest.java	b40c901	2880	83	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/filter/LoggingInitialFilterTest.java	9b1be7c	6377	154	web	codigo	c8c6c9f	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/listener/ValidationAnnotationCountListenerTest.java	0c0e35e	1080	41	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/listener/empty/SampleNoValidationUsage.java	9e72f01	725	26	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/listener/sample/SampleValidationUsage.java	306f2f6	1042	42	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/message/ScosMessageSourceConfigurationTest.java	420c61b	5489	111	web	codigo	359836e	2026-08-29	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/model/ScosFieldErrorTest.java	63e5301	1348	45	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/support/DomainErrorController.java	6329320	1660	53	web	codigo	4dcab58	2026-08-29	Samuel Cunha	1	1
web/src/test/java/br/com/sawcunhaos/foundation/web/support/PingController.java	3ed9d00	1049	34	web	codigo	d88911c	2026-08-23	Samuel Cunha	1	1
